COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;LAT;LNG;POP_EST_2020;CAPITAL;NOME_ANTIGO_OU_GRAFIA_DIFERENTE;ALT;REGIAO;COD_UE_TSE_2016;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE
3154606;5091;Ribeirão das Neves;RIBEIRAO DAS NEVES;MG;Minas Gerais;-1.976.602.202;-4.408.582.365;338197;0;NULL;8.158.531.080.000;SE;50911;0,684;0,822;0,591;0,658
3154705;5093;Ribeirão Vermelho;RIBEIRAO VERMELHO;MG;Minas Gerais;-2.119.041.433;-4.506.478.211;4047;0;NULL;7.827.222.070.000;SE;50938;0,737;0,85;0,675;0,699
3154804;5095;Rio Acima;RIO ACIMA;MG;Minas Gerais;-2.009.513.016;-4.379.085.438;10420;0;NULL;7.432.190.290.000;SE;50954;0,673;0,87;0,508;0,689
3154903;5097;Rio Casca;RIO CASCA;MG;Minas Gerais;-2.022.651.287;-426.522.302;13473;0;NULL;3.566.516.150.000;SE;50970;0,65;0,813;0,519;0,651
3155009;5099;Rio Doce;RIO DOCE;MG;Minas Gerais;-202.446.457;-4.289.568.131;2620;0;NULL;3.847.721.470.000;SE;50997;0,664;0,801;0,567;0,644
3155108;5101;Rio do Prado;RIO DO PRADO;MG;Minas Gerais;-1.660.940.785;-4.057.189.393;5133;0;NULL;3.843.600.250.000;SE;51012;0,605;0,807;0,479;0,573
3155207;5103;Rio Espera;RIO ESPERA;MG;Minas Gerais;-208.580.801;-434.653.334;5402;0;NULL;7.678.779.480.000;SE;51039;0,602;0,801;0,474;0,575
3155306;5105;Rio Manso;RIO MANSO;MG;Minas Gerais;-2.026.168.237;-4.431.020.504;5879;0;NULL;8.440.092.890.000;SE;51055;0,648;0,802;0,501;0,676
3155405;5107;Rio Novo;RIO NOVO;MG;Minas Gerais;-2.148.324.915;-4.312.866.892;8957;0;NULL;4.242.021.290.000;SE;51071;0,707;0,835;0,631;0,671
3155504;5109;Rio Paranaíba;RIO PARANAIBA;MG;Minas Gerais;-191.912.383;-4.624.275.309;12335;0;NULL;10.766.883.900.000;SE;51098;0,709;0,855;0,575;0,725
3155603;5111;Rio Pardo de Minas;RIO PARDO DE MINAS;MG;Minas Gerais;-1.561.307.802;-4.254.123.198;31045;0;NULL;7.958.732.150.000;SE;51110;0,624;0,798;0,52;0,586
3155702;5113;Rio Piracicaba;RIO PIRACICABA;MG;Minas Gerais;-1.995.494.117;-4.317.982.375;14332;0;NULL;6.249.445.680.000;SE;51136;0,685;0,794;0,605;0,67
3155801;5115;Rio Pomba;RIO POMBA;MG;Minas Gerais;-2.127.219.061;-4.317.780.565;17959;0;NULL;4.411.858.360.000;SE;51152;0,714;0,863;0,609;0,694
3155900;5117;Rio Preto;RIO PRETO;MG;Minas Gerais;-2.208.692.225;-4.382.946.567;5485;0;NULL;4.632.234.410.000;SE;51179;0,679;0,847;0,557;0,665
3156007;5119;Rio Vermelho;RIO VERMELHO;MG;Minas Gerais;-1.830.111.057;-430.224.391;12739;0;NULL;7.211.247.890.000;SE;51195;0,558;0,787;0,389;0,566
3156106;5121;Ritápolis;RITAPOLIS;MG;Minas Gerais;-2.102.325.327;-4.432.347.752;4562;0;NULL;10.116.889.300.000;SE;51217;0,653;0,815;0,526;0,649
3156205;5123;Rochedo de Minas;ROCHEDO DE MINAS;MG;Minas Gerais;-2.163.145.963;-4.302.206.851;2320;0;NULL;3.370.116.330.000;SE;51233;0,684;0,849;0,569;0,663
3156304;5125;Rodeiro;RODEIRO;MG;Minas Gerais;-2.120.070.508;-4.286.867.626;8224;0;NULL;3.363.207.990.000;SE;51250;0,668;0,797;0,532;0,703
3156403;5127;Romaria;ROMARIA;MG;Minas Gerais;-1.888.348.003;-475.817.549;3520;0;NULL;9.444.288.780.000;SE;51276;0,708;0,813;0,604;0,722
3156452;698;Rosário da Limeira;ROSARIO DA LIMEIRA;MG;Minas Gerais;-209.812.982;-4.250.605.997;4622;0;NULL;7.454.464.190.000;SE;40622;0,662;0,812;0,548;0,653
3156502;5129;Rubelita;RUBELITA;MG;Minas Gerais;-1.640.296.642;-4.226.476.233;5798;0;NULL;4.393.440.730.000;SE;51292;0,582;0,808;0,443;0,552
3156601;5131;Rubim;RUBIM;MG;Minas Gerais;-1.637.297.352;-4.053.694.147;10256;0;NULL;2.355.536.520.000;SE;51314;0,609;0,817;0,469;0,589
3156700;5133;Sabará;SABARA;MG;Minas Gerais;-1.989.249.451;-4.382.555.709;137125;0;NULL;6.943.620.810.000;SE;51330;0,731;0,833;0,67;0,699
3156809;5135;Sabinópolis;SABINOPOLIS;MG;Minas Gerais;-1.867.181.465;-4.308.820.364;15416;0;NULL;7.345.411.150.000;SE;51357;0,638;0,812;0,502;0,637
3156908;5137;Sacramento;SACRAMENTO;MG;Minas Gerais;-1.986.357.634;-4.743.655.532;26374;0;NULL;8.637.316.880.000;SE;51373;0,732;0,871;0,619;0,726
3157005;5139;Salinas;SALINAS;MG;Minas Gerais;-1.616.985.573;-4.229.350.647;41699;0;NULL;4.763.439.030.000;SE;51390;0,679;0,815;0,551;0,697
3157104;5141;Salto da Divisa;SALTO DA DIVISA;MG;Minas Gerais;-159.975.707;-3.995.075.602;7012;0;NULL;1.280.172.100.000;SE;51411;0,608;0,846;0,453;0,586
3157203;5143;Santa Bárbara;SANTA BARBARA;MG;Minas Gerais;-1.996.559.119;-4.340.522.099;31604;0;NULL;7.578.341.740.000;SE;51438;0,707;0,816;0,642;0,676
3157252;2667;Santa Bárbara do Leste;SANTA BARBARA DO LESTE;MG;Minas Gerais;-1.997.579.267;-4.214.084.058;8181;0;NULL;7.850.036.520.000;SE;40649;0,613;0,8;0,473;0,608
3157278;700;Santa Bárbara do Monte Verde;SANTA BARBARA DO MONTE VERDE;MG;Minas Gerais;-2.195.726.702;-4.370.177.417;3182;0;NULL;7.324.396.140.000;SE;41440;0,606;0,823;0,438;0,617
3157302;5145;Santa Bárbara do Tugúrio;SANTA BARBARA DO TUGURIO;MG;Minas Gerais;-2.124.620.839;-4.355.894.878;4407;0;NULL;6.319.359.080.000;SE;51454;0,637;0,81;0,517;0,616
3157336;702;Santa Cruz de Minas;SANTA CRUZ DE MINAS;MG;Minas Gerais;-2.111.947.103;-4.422.325.785;8664;0;NULL;9.087.129.540.000;SE;41467;0,706;0,839;0,636;0,66
3157377;704;Santa Cruz de Salinas;SANTA CRUZ DE SALINAS;MG;Minas Gerais;-1.609.435.564;-4.175.035.453;4107;0;NULL;7.666.049.670.000;SE;41483;0,577;0,757;0,463;0,548
3157401;5147;Santa Cruz do Escalvado;SANTA CRUZ DO ESCALVADO;MG;Minas Gerais;-2.023.827.726;-4.281.845.285;4725;0;NULL;4.357.251.700.000;SE;51470;0,625;0,815;0,485;0,618
3157500;5149;Santa Efigênia de Minas;SANTA EFIGENIA DE MINAS;MG;Minas Gerais;-1.881.983.782;-4.243.931.267;4381;0;NULL;6.965.741.100.000;SE;51497;0,607;0,793;0,487;0,579
3157609;5151;Santa Fé de Minas;SANTA FE DE MINAS;MG;Minas Gerais;-1.668.737.345;-4.541.363.312;3826;0;NULL;4.996.109.150.000;SE;51519;0,615;0,804;0,492;0,589
3157658;706;Santa Helena de Minas;SANTA HELENA DE MINAS;MG;Minas Gerais;-1.693.630.753;-4.068.628.864;6386;0;NULL;2.955.609.990.000;SE;41505;0,567;0,723;0,474;0,531
3157708;5153;Santa Juliana;SANTA JULIANA;MG;Minas Gerais;-1.931.129.893;-4.752.714.433;14255;0;NULL;9.387.325.700.000;SE;51535;0,706;0,868;0,558;0,726
3157807;5155;Santa Luzia;SANTA LUZIA;MG;Minas Gerais;-1.976.761.685;-4.385.000.726;220444;0;NULL;7.461.288.210.000;SE;51551;0,715;0,859;0,625;0,682
3157906;5157;Santa Margarida;SANTA MARGARIDA;MG;Minas Gerais;-2.037.792.543;-4.225.253.578;16302;0;NULL;8.058.122.000.000;SE;51578;0,61;0,785;0,455;0,635
3158003;5159;Santa Maria de Itabira;SANTA MARIA DE ITABIRA;MG;Minas Gerais;-1.945.901.077;-4.311.014.984;10857;0;NULL;5.270.829.470.000;SE;51594;0,648;0,821;0,533;0,622
3158102;5161;Santa Maria do Salto;SANTA MARIA DO SALTO;MG;Minas Gerais;-1.624.757.268;-4.014.693.301;5217;0;NULL;2.178.139.890.000;SE;51616;0,613;0,765;0,507;0,593
3158201;5163;Santa Maria do Suaçuí;SANTA MARIA DO SUACUI;MG;Minas Gerais;-181.922.522;-4.241.780.245;14611;0;NULL;4.856.893.510.000;SE;51632;0,64;0,817;0,511;0,629
3158300;5165;Santana da Vargem;SANTANA DA VARGEM;MG;Minas Gerais;-2.124.896.218;-4.550.712.105;7073;0;NULL;8.237.166.690.000;SE;51659;0,698;0,85;0,587;0,681
3158409;5167;Santana de Cataguases;SANTANA DE CATAGUASES;MG;Minas Gerais;-2.128.402.808;-4.255.460.495;3891;0;NULL;2.688.585.500.000;SE;51675;0,694;0,793;0,655;0,643
3158508;5169;Santana de Pirapama;SANTANA DE PIRAPAMA;MG;Minas Gerais;-19.006.886;-4.403.810.251;7589;0;NULL;5.954.599.880.000;SE;51691;0,628;0,816;0,493;0,617
3158607;5171;Santana do Deserto;SANTANA DO DESERTO;MG;Minas Gerais;-2.194.969.204;-4.317.231.783;3981;0;NULL;4.156.201.900.000;SE;51713;0,651;0,849;0,493;0,66
3158706;5173;Santana do Garambéu;SANTANA DO GARAMBEU;MG;Minas Gerais;-2.160.183.186;-4.411.087.343;2476;0;NULL;10.445.217.300.000;SE;51730;0,667;0,822;0,558;0,648
3158805;5175;Santana do Jacaré;SANTANA DO JACARE;MG;Minas Gerais;-2.090.167.749;-4.512.804.857;4834;0;NULL;8.158.049.730.000;SE;51756;0,647;0,79;0,523;0,655
3158904;5177;Santana do Manhuaçu;SANTANA DO MANHUACU;MG;Minas Gerais;-2.010.854.617;-4.192.349.746;8667;0;NULL;5.043.794.170.000;SE;51772;0,621;0,809;0,475;0,622
3158953;2673;Santana do Paraíso;SANTANA DO PARAISO;MG;Minas Gerais;-1.936.909.852;-4.255.258.295;35369;0;NULL;2.683.161.190.000;SE;40681;0,685;0,878;0,552;0,663
3159001;5179;Santana do Riacho;SANTANA DO RIACHO;MG;Minas Gerais;-1.917.009.187;-437.114.593;4315;0;NULL;7.673.829.730.000;SE;51799;0,665;0,834;0,551;0,641
3159100;5181;Santana dos Montes;SANTANA DOS MONTES;MG;Minas Gerais;-2.078.973.485;-4.370.599.828;3765;0;NULL;7.663.686.780.000;SE;51810;0,647;0,801;0,557;0,608
3159209;5183;Santa Rita de Caldas;SANTA RITA DE CALDAS;MG;Minas Gerais;-2.202.643.549;-4.633.862.578;8924;0;NULL;11.225.328.130.000;SE;51837;0,69;0,823;0,576;0,693
3159308;5185;Santa Rita de Jacutinga;SANTA RITA DE JACUTINGA;MG;Minas Gerais;-2.214.846.112;-4.410.044.185;4863;0;NULL;5.512.084.880.000;SE;51853;0,682;0,826;0,567;0,676
3159357;2669;Santa Rita de Minas;SANTA RITA DE MINAS;MG;Minas Gerais;-1.987.521.017;-4.213.178.084;7268;0;NULL;6.456.442.840.000;SE;40665;0,613;0,791;0,464;0,627
3159407;5187;Santa Rita de Ibitipoca;SANTA RITA DE IBITIPOCA;MG;Minas Gerais;-2.156.123.008;-4.391.676.052;3402;0;NULL;10.898.536.080.000;SE;51870;0,63;0,793;0,505;0,625
3159506;5189;Santa Rita do Itueto;SANTA RITA DO ITUETO;MG;Minas Gerais;-1.935.981.301;-4.137.927.822;5457;0;NULL;3.051.046.960.000;SE;51896;0,607;0,779;0,472;0,609
3159605;5191;Santa Rita do Sapucaí;SANTA RITA DO SAPUCAI;MG;Minas Gerais;-2.225.332.983;-4.570.398.819;43753;0;NULL;8.273.785.410.000;SE;51918;0,721;0,83;0,62;0,727
3159704;5193;Santa Rosa da Serra;SANTA ROSA DA SERRA;MG;Minas Gerais;-1.953.262.114;-4.597.066.443;3357;0;NULL;10.064.634.610.000;SE;51934;0,705;0,866;0,583;0,695
3159803;5195;Santa Vitória;SANTA VITORIA;MG;Minas Gerais;-1.884.394.798;-5.012.346.511;19872;0;NULL;4.931.310.880.000;SE;51950;0,71;0,865;0,576;0,718
3159902;5197;Santo Antônio do Amparo;SANTO ANTONIO DO AMPARO;MG;Minas Gerais;-2.094.624.857;-4.491.867.494;18613;0;NULL;10.083.335.690.000;SE;51977;0,672;0,823;0,576;0,641
3160009;5199;Santo Antônio do Aventureiro;SANTO ANTONIO DO AVENTUREIRO;MG;Minas Gerais;-2.175.582.818;-4.281.163.725;3602;0;NULL;6.508.906.770.000;SE;51993;0,671;0,841;0,545;0,66
3160108;5201;Santo Antônio do Grama;SANTO ANTONIO DO GRAMA;MG;Minas Gerais;-2.031.250.028;-426.138.988;3886;0;NULL;4.297.094.950.000;SE;52019;0,633;0,823;0,493;0,626
3160207;5203;Santo Antônio do Itambé;SANTO ANTONIO DO ITAMBE;MG;Minas Gerais;-1.846.897.165;-4.330.377.941;3799;0;NULL;7.651.542.180.000;SE;52035;0,558;0,794;0,408;0,537
3160306;5205;Santo Antônio do Jacinto;SANTO ANTONIO DO JACINTO;MG;Minas Gerais;-1.653.768.341;-4.017.533.733;11604;0;NULL;4.013.215.490.000;SE;52051;0,574;0,772;0,427;0,575
3160405;5207;Santo Antônio do Monte;SANTO ANTONIO DO MONTE;MG;Minas Gerais;-2.008.721.925;-4.529.393.592;28427;0;NULL;9.430.562.640.000;SE;52078;0,724;0,84;0,615;0,736
3160454;708;Santo Antônio do Retiro;SANTO ANTONIO DO RETIRO;MG;Minas Gerais;-1.534.263.354;-4.262.437.652;7297;0;NULL;8.397.419.270.000;SE;41521;0,57;0,784;0,469;0,504
3160504;5209;Santo Antônio do Rio Abaixo;SANTO ANTONIO DO RIO ABAIXO;MG;Minas Gerais;-192.256.798;-4.325.305.718;1760;0;NULL;5.090.774.080.000;SE;52094;0,669;0,823;0,591;0,616
3160603;5211;Santo Hipólito;SANTO HIPOLITO;MG;Minas Gerais;-1.828.781.019;-4.422.169.822;3065;0;NULL;5.306.781.460.000;SE;52116;0,657;0,824;0,536;0,641
3160702;5213;Santos Dumont;SANTOS DUMONT;MG;Minas Gerais;-2.145.753.199;-4.355.375.217;46421;0;NULL;8.632.838.070.000;SE;52132;0,741;0,847;0,697;0,688
3160801;5215;São Bento Abade;SAO BENTO ABADE;MG;Minas Gerais;-2.157.904.802;-4.507.536.063;5349;0;NULL;9.696.758.250.000;SE;52159;0,672;0,801;0,581;0,651
3160900;5217;São Brás do Suaçuí;SAO BRAS DO SUACUI;MG;Minas Gerais;-2.062.650.407;-4.395.267.465;3754;0;NULL;9.553.428.520.000;SE;52175;0,664;0,801;0,541;0,675
3160959;710;São Domingos das Dores;SAO DOMINGOS DAS DORES;MG;Minas Gerais;-1.952.944.607;-42.009.508;5658;0;NULL;7.458.725.650.000;SE;41548;0,638;0,8;0,539;0,602
3161007;5219;São Domingos do Prata;SAO DOMINGOS DO PRATA;MG;Minas Gerais;-198.710.279;-429.603.634;17327;0;NULL;5.805.496.800.000;SE;52191;0,69;0,823;0,593;0,674
3161056;712;São Félix de Minas;SAO FELIX DE MINAS;MG;Minas Gerais;-1.858.610.559;-4.149.035.283;3362;0;NULL;5.350.280.690.000;SE;41564;0,62;0,795;0,51;0,589
3161106;5221;São Francisco;SAO FRANCISCO;MG;Minas Gerais;-1.595.256.381;-4.486.131.274;56477;0;NULL;4.737.413.250.000;SE;52213;0,638;0,804;0,542;0,595
3161205;5223;São Francisco de Paula;SAO FRANCISCO DE PAULA;MG;Minas Gerais;-207.135.318;-4.498.263.062;6520;0;NULL;9.267.570.210.000;SE;52230;0,66;0,812;0,537;0,66
3161304;5225;São Francisco de Sales;SAO FRANCISCO DE SALES;MG;Minas Gerais;-1.986.511.436;-4.976.556.632;6274;0;NULL;4.310.011.300.000;SE;52256;0,688;0,867;0,528;0,711
3161403;5227;São Francisco do Glória;SAO FRANCISCO DO GLORIA;MG;Minas Gerais;-2.079.230.142;-4.226.822.053;4800;0;NULL;7.208.360.820.000;SE;52272;0,663;0,833;0,541;0,647
3161502;5229;São Geraldo;SAO GERALDO;MG;Minas Gerais;-2.092.084.753;-4.283.766.413;12562;0;NULL;3.985.666.360.000;SE;52299;0,651;0,831;0,507;0,656
3161601;5231;São Geraldo da Piedade;SAO GERALDO DA PIEDADE;MG;Minas Gerais;-1.884.403.134;-4.228.913.507;3910;0;NULL;2.908.185.760.000;SE;52310;0,6;0,774;0,447;0,625
3161650;714;São Geraldo do Baixio;SAO GERALDO DO BAIXIO;MG;Minas Gerais;-1.891.880.852;-4.136.362.824;4059;0;NULL;2.049.230.120.000;SE;41580;0,63;0,824;0,482;0,631
3161700;5233;São Gonçalo do Abaeté;SAO GONCALO DO ABAETE;MG;Minas Gerais;-1.834.111.293;-4.583.424.615;8459;0;NULL;7.773.265.970.000;SE;52337;0,67;0,796;0,568;0,665
3161809;5235;São Gonçalo do Pará;SAO GONCALO DO PARA;MG;Minas Gerais;-1.998.568.473;-4.485.718.898;12597;0;NULL;7.556.185.650.000;SE;52353;0,689;0,842;0,57;0,682
3161908;5237;São Gonçalo do Rio Abaixo;SAO GONCALO DO RIO ABAIXO;MG;Minas Gerais;-198.318.007;-4.334.804.002;11019;0;NULL;7.096.860.500.000;SE;52370;0,667;0,792;0,569;0,658
3162005;5239;São Gonçalo do Sapucaí;SAO GONCALO DO SAPUCAI;MG;Minas Gerais;-2.189.190.514;-4.559.463.779;25561;0;NULL;8.609.103.040.000;SE;52396;0,715;0,85;0,609;0,706
3162104;5241;São Gotardo;SAO GOTARDO;MG;Minas Gerais;-1.931.270.019;-4.605.314.404;35782;0;NULL;10.603.921.050.000;SE;52418;0,736;0,855;0,632;0,739
3162203;5243;São João Batista do Glória;SAO JOAO BATISTA DO GLORIA;MG;Minas Gerais;-2.063.903.685;-4.650.346.147;7498;0;NULL;6.933.641.180.000;SE;52434;0,724;0,845;0,631;0,713
3162252;716;São João da Lagoa;SAO JOAO DA LAGOA;MG;Minas Gerais;-1.685.205.516;-4.434.908.856;4932;0;NULL;8.232.861.280.000;SE;40703;0,634;0,813;0,546;0,575
3162302;5245;São João da Mata;SAO JOAO DA MATA;MG;Minas Gerais;-2.193.485.282;-4.592.652.981;2746;0;NULL;8.958.405.790.000;SE;52450;0,653;0,822;0,501;0,676
3162401;5247;São João da Ponte;SAO JOAO DA PONTE;MG;Minas Gerais;-1.592.451.307;-4.400.895.511;25098;0;NULL;7.190.337.350.000;SE;52477;0,569;0,786;0,419;0,559
3162450;718;São João das Missões;SAO JOAO DAS MISSOES;MG;Minas Gerais;-1.488.253.348;-4.408.126.229;13125;0;NULL;4.814.860.490.000;SE;41602;0,529;0,776;0,381;0,502
3162500;5249;São João del Rei;SAO JOAO DEL REI;MG;Minas Gerais;-2.113.550.897;-4.426.097.273;90497;0;NULL;9.083.297.850.000;SE;52493;0,758;0,86;0,69;0,733
3162559;2677;São João do Manhuaçu;SAO JOAO DO MANHUACU;MG;Minas Gerais;-2.039.549.987;-4.215.215.775;11674;0;NULL;8.448.513.590.000;SE;40720;0,65;0,836;0,498;0,659
3162575;2679;São João do Manteninha;SAO JOAO DO MANTENINHA;MG;Minas Gerais;-1.872.783.749;-4.115.874.844;5918;0;NULL;2.666.007.670.000;SE;40746;0,64;0,805;0,522;0,623
3162609;5251;São João do Oriente;SAO JOAO DO ORIENTE;MG;Minas Gerais;-1.933.766.613;-4.215.645.989;7444;0;NULL;2.188.992.670.000;SE;52515;0,648;0,805;0,536;0,631
3162658;720;São João do Pacuí;SAO JOAO DO PACUI;MG;Minas Gerais;-1.653.837.514;-4.452.957.099;4448;0;NULL;6.312.782.590.000;SE;40762;0,625;0,798;0,504;0,606
3162708;5253;São João do Paraíso;SAO JOAO DO PARAISO;MG;Minas Gerais;-153.184.381;-4.201.142.244;23709;0;NULL;7.784.708.550.000;SE;52531;0,615;0,808;0,493;0,583
3162807;5255;São João Evangelista;SAO JOAO EVANGELISTA;MG;Minas Gerais;-1.854.518.683;-4.277.604.814;15767;0;NULL;7.368.445.230.000;SE;52558;0,638;0,806;0,52;0,62
3162906;5257;São João Nepomuceno;SAO JOAO NEPOMUCENO;MG;Minas Gerais;-2.153.569.706;-4.301.128.577;26447;0;NULL;3.549.683.470.000;SE;52574;0,708;0,85;0,6;0,696
3162922;722;São Joaquim de Bicas;SAO JOAQUIM DE BICAS;MG;Minas Gerais;-2.006.346.846;-4.426.627.302;32148;0;NULL;7.688.073.970.000;SE;41629;0,662;0,844;0,518;0,664
3162948;724;São José da Barra;SAO JOSE DA BARRA;MG;Minas Gerais;-2.072.209.097;-4.631.932.957;7480;0;NULL;7.055.203.850.000;SE;41645;0,739;0,876;0,637;0,722
3162955;2649;São José da Lapa;SAO JOSE DA LAPA;MG;Minas Gerais;-1.969.862.682;-439.599.563;24135;0;NULL;7.305.161.550.000;SE;40789;0,729;0,844;0,679;0,677
3163003;5259;São José da Safira;SAO JOSE DA SAFIRA;MG;Minas Gerais;-1.832.511.746;-4.214.641.052;4280;0;NULL;2.713.427.900.000;SE;52590;0,583;0,765;0,432;0,6
3163102;5261;São José da Varginha;SAO JOSE DA VARGINHA;MG;Minas Gerais;-1.970.480.599;-4.456.105.973;5079;0;NULL;7.476.454.100.000;SE;52612;0,704;0,857;0,597;0,682
3163201;5263;São José do Alegre;SAO JOSE DO ALEGRE;MG;Minas Gerais;-2.232.905.525;-4.553.018.761;4210;0;NULL;8.397.459.640.000;SE;52639;0,717;0,837;0,652;0,676
3163300;5265;São José do Divino;SAO JOSE DO DIVINO;MG;Minas Gerais;-1.848.326.332;-4.139.120.878;3856;0;NULL;3.246.623.340.000;SE;52655;0,658;0,778;0,583;0,627
3163409;5267;São José do Goiabal;SAO JOSE DO GOIABAL;MG;Minas Gerais;-1.992.798.322;-4.270.986.013;5387;0;NULL;3.176.702.920.000;SE;52671;0,666;0,814;0,553;0,657
3163508;5269;São José do Jacuri;SAO JOSE DO JACURI;MG;Minas Gerais;-1.827.581.075;-4.266.662.677;6431;0;NULL;6.071.156.700.000;SE;52698;0,566;0,749;0,417;0,582
3163607;5271;São José do Mantimento;SAO JOSE DO MANTIMENTO;MG;Minas Gerais;-2.000.599.898;-4.174.907.282;2806;0;NULL;3.905.900.310.000;SE;52710;0,657;0,823;0,562;0,612
3163706;5273;São Lourenço;SAO LOURENCO;MG;Minas Gerais;-2.211.776.867;-450.533.731;46202;0;NULL;8.887.226.600.000;SE;52736;0,759;0,871;0,673;0,746
3163805;5275;São Miguel do Anta;SAO MIGUEL DO ANTA;MG;Minas Gerais;-2.070.591.759;-4.272.089.905;6944;0;NULL;6.887.737.420.000;SE;52752;0,644;0,828;0,523;0,616
3163904;5277;São Pedro da União;SAO PEDRO DA UNIAO;MG;Minas Gerais;-211.334.585;-4.662.132.689;4610;0;NULL;10.021.405.430.000;SE;52779;0,674;0,836;0,539;0,68
3164001;5279;São Pedro dos Ferros;SAO PEDRO DOS FERROS;MG;Minas Gerais;-2.017.190.982;-4.252.390.093;7706;0;NULL;3.680.619.320.000;SE;52795;0,659;0,789;0,576;0,631
3164100;5281;São Pedro do Suaçuí;SAO PEDRO DO SUACUI;MG;Minas Gerais;-1.836.550.576;-4.260.023.194;5202;0;NULL;5.185.627.490.000;SE;52817;0,622;0,785;0,501;0,611
3164209;5283;São Romão;SAO ROMAO;MG;Minas Gerais;-1.636.863.922;-450.691.352;12529;0;NULL;4.875.814.420.000;SE;52833;0,64;0,787;0,568;0,586
3164308;5285;São Roque de Minas;SAO ROQUE DE MINAS;MG;Minas Gerais;-2.025.067.081;-4.636.899.493;7076;0;NULL;8.382.100.060.000;SE;52850;0,672;0,838;0,517;0,699
3164407;5287;São Sebastião da Bela Vista;SAO SEBASTIAO DA BELA VISTA;MG;Minas Gerais;-2.215.500.579;-4.575.478.921;5552;0;NULL;8.300.299.500.000;SE;52876;0,692;0,848;0,569;0,687
3164431;726;São Sebastião da Vargem Alegre;SAO SEBASTIAO DA VARGEM ALEGRE;MG;Minas Gerais;-2.107.383.034;-4.263.866.589;3024;0;NULL;7.781.956.960.000;SE;42340;0,66;0,827;0,552;0,631
3164472;728;São Sebastião do Anta;SAO SEBASTIAO DO ANTA;MG;Minas Gerais;-1.950.010.709;-419.795.989;6627;0;NULL;7.649.330.790.000;SE;42366;0,607;0,766;0,49;0,597
3164506;5289;São Sebastião do Maranhão;SAO SEBASTIAO DO MARANHAO;MG;Minas Gerais;-1.809.137.151;-425.657.457;9963;0;NULL;5.221.653.880.000;SE;52892;0,581;0,816;0,427;0,564
3164605;5291;São Sebastião do Oeste;SAO SEBASTIAO DO OESTE;MG;Minas Gerais;-202.740.952;-4.500.313.399;6863;0;NULL;7.842.939.180.000;SE;52914;0,626;0,832;0,434;0,678
3164704;5293;São Sebastião do Paraíso;SAO SEBASTIAO DO PARAISO;MG;Minas Gerais;-2.091.806.545;-4.698.647.183;71445;0;NULL;9.808.615.860.000;SE;52930;0,722;0,836;0,613;0,735
3164803;5295;São Sebastião do Rio Preto;SAO SEBASTIAO DO RIO PRETO;MG;Minas Gerais;-1.928.576.667;-4.317.473.442;1492;0;NULL;4.830.882.600.000;SE;52957;0,632;0,809;0,472;0,662
3164902;5297;São Sebastião do Rio Verde;SAO SEBASTIAO DO RIO VERDE;MG;Minas Gerais;-2.221.505.623;-4.497.773.605;2250;0;NULL;8.866.423.030.000;SE;52973;0,676;0,845;0,568;0,645
3165008;5299;São Tiago;SAO TIAGO;MG;Minas Gerais;-2.090.094.635;-4.450.399.244;10960;0;NULL;10.789.487.390.000;SE;52990;0,662;0,825;0,533;0,66
3165107;5301;São Tomás de Aquino;SAO TOMAS DE AQUINO;MG;Minas Gerais;-2.078.499.439;-4.709.678.297;7000;0;NULL;9.718.220.600.000;SE;53015;0,7;0,874;0,568;0,692
3165206;5303;São Thomé das Letras;SAO THOME DAS LETRAS;MG;Minas Gerais;-2.172.072.278;-4.498.700.845;7120;0;NULL;12.427.157.120.000;SE;53031;0,667;0,801;0,578;0,64
3165305;5305;São Vicente de Minas;SAO VICENTE DE MINAS;MG;Minas Gerais;-2.169.747.184;-444.546.835;7815;0;NULL;9.989.862.340.000;SE;53058;0,715;0,845;0,644;0,673
3165404;5307;Sapucaí-Mirim;SAPUCAI MIRIM;MG;Minas Gerais;-2.275.159.638;-4.574.092.574;6989;0;NULL;9.418.568.780.000;SE;53074;0,68;0,842;0,563;0,664
3165503;5309;Sardoá;SARDOA;MG;Minas Gerais;-1.878.326.535;-4.236.612.922;6361;0;NULL;6.646.076.530.000;SE;53090;0,636;0,812;0,533;0,594
3165537;730;Sarzedo;SARZEDO;MG;Minas Gerais;-2.003.453.492;-4.414.586.736;33413;0;NULL;7.877.029.670.000;SE;40800;0,734;0,871;0,643;0,706
3165552;732;Setubinha;SETUBINHA;MG;Minas Gerais;-1.759.701.902;-4.216.643.831;12378;0;NULL;7.828.261.280.000;SE;42404;0,542;0,743;0,4;0,536
3165560;734;Sem-Peixe;SEM PEIXE;MG;Minas Gerais;-2.010.253.637;-4.284.190.173;2606;0;NULL;3.927.548.920.000;SE;40827;0,654;0,826;0,543;0,623
3165578;2689;Senador Amaral;SENADOR AMARAL;MG;Minas Gerais;-2.258.872.157;-4.618.023.359;5361;0;NULL;14.956.377.820.000;SE;40843;0,661;0,821;0,564;0,623
3165602;5311;Senador Cortes;SENADOR CORTES;MG;Minas Gerais;-2.180.251.696;-429.443.321;2003;0;NULL;5.691.188.270.000;SE;53112;0,674;0,834;0,534;0,689
